customer_id,age,annual_income,credit_score,employment_status,years_employed,debt_to_income_ratio,savings_balance,checking_balance,home_ownership,marital_status,num_dependents,education_level,loan_purpose,requested_loan_amount,existing_loans,payment_history,loan_term,interest_rate,monthly_payment,approval_status
ac6f549a-1dba-4749-acb9-2f0c0b9351e3,26,64493.46,668,Unemployed,0,15.69,52460.53,29967.56,Own,Married,5,Master's,Medical,7103.69,1,Fair,5,13.07,161.88544290372715,Rejected
45946c9e-4aa7-4bb3-bf8c-27da0cffaa92,75,30580.08,707,Retired,0,46.62,23098.6,19555.56,Rent,Single,0,High School,Medical,32061.56,2,Fair,3,11.25,1053.45420861219,Rejected
89a3291a-2bf8-4060-ac03-13fffd01e4e5,23,63316.29,656,Unemployed,0,13.4,46319.23,28894.71,Rent,Widowed,0,Bachelor's,Home,420590.19,5,Fair,29,8.83,3356.5834820348528,Rejected
45a19dd1-0236-49a4-9cbe-4e9f68a67205,59,92864.48,654,Unemployed,0,39.82,13967.05,38354.06,Rent,Married,0,Bachelor's,Car,24003.05,3,Fair,4,10.33,612.5904265995897,Rejected
e6b33a35-2733-479b-9341-2f7b500adb99,67,95280.84,731,Self-Employed,12,26.5,29955.55,1392.2,Own,Widowed,2,Bachelor's,Home,476197.48,1,Fair,27,8.22,3663.056474928532,Rejected
9ed77245-6089-4dfd-af33-0eb4e2f6f2bf,72,71354.58,746,Self-Employed,40,39.8,84998.53,9018.94,Mortgage,Divorced,0,Master's,Medical,12907.93,3,Fair,3,14.18,442.29176028507845,Rejected
5d66ff25-fd1d-4a34-9664-d42970261934,42,34251.74,733,Employed,3,38.14,50467.49,40923.16,Rent,Single,0,High School,Home,401620.64,0,Fair,21,10.62,3987.2228746520236,Rejected
2e6c8d88-ff68-4c04-b962-e21dccf2d0de,68,32382.7,605,Retired,0,11.79,1260.35,20333.16,Rent,Divorced,5,Master's,Medical,37039.57,1,Fair,1,7.49,3213.286412852814,Rejected
18b73271-0a2f-4892-a58a-e9d90963a178,58,61457.21,716,Self-Employed,24,13.23,90037.05,5596.87,Rent,Married,0,Bachelor's,Medical,6943.27,0,Fair,2,13.52,331.7941294528644,Rejected
5b2eb38e-5603-4209-a23f-d9f7afd52022,57,44857.1,715,Employed,11,12.12,91532.56,17481.64,Rent,Married,2,Master's,Medical,18546.22,4,Fair,4,7.79,450.9414708914061,Rejected
d4bc6bfb-78cc-464f-80ef-74702f0a4f37,21,82935.24,654,Unemployed,0,12.44,21096.09,20595.69,Mortgage,Widowed,1,Master's,Home,96041.34,0,Fair,15,10.05,1035.0049116505465,Rejected
7089f0ac-f7c7-4f6c-97f0-092cae96c443,19,72019.23,713,Unemployed,0,15.22,15226.07,37187.68,Mortgage,Widowed,0,High School,Medical,2615.54,3,Fair,1,13.11,233.747911877483,Rejected
c4381a07-262b-46db-bc9b-d80cd48b6b12,30,120853.49,649,Employed,9,27.66,63218.56,22274.74,Rent,Widowed,5,Master's,Home,459113.41,4,Fair,29,10.36,4173.224216464506,Rejected
7682321e-7dfb-4605-8eb6-71115ad88922,31,28262.85,607,Employed,12,21.62,91238.66,43952.43,Mortgage,Single,0,High School,Education,41625.21,3,Fair,4,10.34,1062.5325314236948,Rejected
d388be3b-a25f-4b4f-991d-33bdf882f18d,31,45919.48,650,Unemployed,0,13.37,88642.49,48356.33,Rent,Divorced,4,Bachelor's,Education,29974.41,2,Fair,3,11.79,992.5755798193433,Rejected
a63c1f04-6bb3-41f5-b21a-8e7fa1b8a749,39,46365.39,643,Unemployed,0,11.37,90170.18,18425.53,Mortgage,Divorced,4,Master's,Personal,49267.48,0,Fair,4,8.54,1215.2904151733865,Rejected
e2f1dbb7-367d-42f2-a80d-c56b3291be0f,71,66338.48,665,Self-Employed,38,33.13,79529.95,19284.49,Own,Widowed,5,High School,Education,15974.73,4,Fair,2,12.67,756.9940040382255,Rejected
c9ceb312-ef1b-4f81-958b-76391d9b7937,18,31398.01,760,Unemployed,0,12.39,60220.96,43462.8,Own,Widowed,1,PhD,Education,48496.07,1,Good,2,6.08,2151.124012515365,Approved
20d506ee-0295-45e5-9395-9cf65a02f5f1,33,31953.9,671,Unemployed,0,38.18,96538.69,5022.86,Rent,Married,4,PhD,Home,328656.41,3,Fair,26,14.21,3993.2801326817203,Rejected
23682b6c-914d-4724-a105-50f5b6106f8f,19,47005.99,697,Unemployed,0,15.23,59278.05,16818.35,Mortgage,Divorced,0,PhD,Home,73066.35,0,Fair,28,7.98,544.630213527031,Rejected
870361bb-c844-4ac3-9b74-bf7995c6966c,67,74002.13,676,Self-Employed,12,36.18,68982.6,258.86,Mortgage,Married,2,High School,Car,21009.65,2,Fair,6,9.65,385.52342109907676,Rejected
82cc4357-94db-4dba-9147-537ec49ed391,26,59404.59,624,Employed,6,18.78,2922.42,15880.73,Mortgage,Single,0,High School,Home,135597.22,4,Fair,22,11.6,1423.0311786731102,Rejected
1d961b5c-f718-401c-944c-96e6ce7b228e,54,73272.73,731,Unemployed,0,26.1,63472.87,24359.29,Mortgage,Widowed,5,High School,Medical,12805.32,2,Fair,2,11.26,598.3752063310791,Rejected
a8762933-d7be-407e-a198-c7a998152d47,24,71849.19,789,Unemployed,0,10.31,43275.63,16889.74,Own,Divorced,1,High School,Medical,3797.76,4,Good,3,6.83,116.96884168725606,Approved
e8cde934-0611-45db-b64b-5a7b43f48e0d,33,71554.26,640,Unemployed,0,24.42,3081.54,49569.65,Own,Divorced,5,Bachelor's,Home,271763.17,1,Fair,24,9.57,2412.145674608277,Rejected
05367c12-3baa-41df-bad5-d6305dda97c7,32,41323.17,708,Self-Employed,13,49.78,22861.4,25799.33,Own,Divorced,1,High School,Education,73102.64,0,Fair,2,11.29,3417.006880867268,Rejected
b82d02a6-ea7c-4edc-83b8-f3fbd1b9d0b8,66,80260.9,724,Self-Employed,40,46.11,93035.89,32120.03,Mortgage,Widowed,4,Master's,Car,24398.63,2,Fair,5,13.68,563.6738413676995,Rejected
90d5af15-0687-405c-9da1-21ef3f1a50cf,21,53832.75,638,Unemployed,0,12.47,55318.29,40642.26,Own,Married,0,High School,Education,90613.68,5,Fair,1,13.52,8115.4902636349425,Rejected
6c64e5fa-1a8b-4401-971a-405fa52bbe1c,53,70877.71,750,Employed,26,45.51,52746.88,21081.45,Mortgage,Widowed,0,Bachelor's,Personal,4043.1,1,Fair,5,11.78,89.48768819561955,Rejected
91513b72-ec23-42ad-a129-050c6458f8e1,74,49768.46,635,Retired,0,24.08,71814.17,20932.36,Rent,Married,0,Bachelor's,Car,7657.17,3,Fair,3,11.71,253.2683285385309,Rejected
6bc0dcd6-9384-47d0-8c87-ecc83dd22daf,65,80469.68,668,Retired,0,40.36,39835.9,42328.59,Mortgage,Divorced,3,High School,Education,33952.81,2,Fair,4,8.97,844.4335397003257,Rejected
b7ead19a-4532-4457-8bcf-6627a7867c7c,44,70513.67,699,Employed,7,28.2,1099.56,31232.68,Rent,Widowed,4,PhD,Home,288941.1,0,Fair,16,14.21,3820.073576495296,Rejected
e9292a91-784f-4a53-bec2-6ab48ee4e438,49,30329.78,669,Unemployed,0,31.84,70348.03,44889.96,Mortgage,Single,0,Master's,Education,15246.63,5,Fair,1,13.71,1366.8714195218236,Rejected
70f032ac-b195-4939-8441-a0931d8cb9f4,40,64252.23,693,Unemployed,0,24.14,88137.78,25265.69,Own,Married,1,PhD,Personal,49765.74,5,Fair,3,7.19,1540.9484640400196,Rejected
e2a4ab8e-c7d4-4299-9121-63143df1115a,60,81312.26,587,Self-Employed,39,29.3,46714.95,39756.34,Own,Divorced,4,Master's,Home,365154.03,1,Poor,16,22.33,6997.948836311036,Rejected
ceaa5735-f602-4d32-bb6f-d07a4efc0614,49,101397.89,699,Unemployed,0,18.19,73726.36,48001.73,Rent,Married,1,PhD,Education,76656.29,0,Fair,5,9.64,1615.1743849127881,Rejected
23586ecc-bb97-4d92-a1b7-9949f1d959ac,21,53043.53,671,Unemployed,0,21.4,57886.87,39540.32,Mortgage,Single,0,High School,Education,28940.49,1,Fair,3,13.19,977.7701020788851,Rejected
af2c662b-3881-4036-9e20-b153d42ccd2a,22,53624.51,598,Unemployed,0,17.63,43868.86,40083.69,Mortgage,Single,0,Bachelor's,Home,101904.3,5,Poor,27,24.94,2120.614899633432,Rejected
bc7a9253-cf92-46a2-9087-49c7671cb762,33,35040.05,732,Self-Employed,7,36.55,90319.18,2591.98,Mortgage,Widowed,1,PhD,Education,12548.33,0,Fair,5,11.11,273.5199801084027,Rejected
f8a2fdce-2305-4ae6-bf60-87e65292c385,41,62998.29,774,Self-Employed,6,46.82,49435.41,22038.72,Own,Single,0,High School,Medical,10375.38,0,Good,1,4.72,886.8794088445537,Rejected
b3853d87-ce6e-4a85-827f-cefaf759ced5,48,74746.22,755,Employed,20,49.55,56902.63,158.51,Rent,Married,4,High School,Car,14153.13,0,Good,5,4.82,265.9214445795543,Rejected
1a01bbd5-ab2a-4d3b-847c-03ba4b34e9ed,47,45033.85,624,Unemployed,0,10.7,79746.68,48191.63,Mortgage,Divorced,3,Bachelor's,Car,8922.18,2,Fair,5,7.94,180.6535473963987,Rejected
e99767dd-0903-416d-8515-bccc8792d92b,62,99202.37,662,Self-Employed,21,10.12,69245.23,16170.01,Rent,Divorced,2,Master's,Education,18836.71,0,Fair,4,11.21,488.76785731138966,Rejected
863496a6-e877-4280-b6db-ad11029b444d,45,89480.31,708,Self-Employed,19,16.25,48004.7,28341.74,Rent,Divorced,4,Master's,Home,87693.31,0,Fair,18,10.28,892.6512503509722,Rejected
e14c6f54-fa4b-4773-b173-ed4cc3a3c6c3,66,35764.56,729,Self-Employed,8,16.06,23263.15,34538.15,Own,Widowed,4,Master's,Personal,36298.56,3,Fair,4,10.7,932.875731906234,Rejected
5fc8de82-1024-4455-bb78-09d40ab459fc,52,68419.61,653,Self-Employed,30,18.32,46178.37,30160.48,Own,Single,0,Master's,Personal,47200.91,0,Fair,3,7.57,1469.7597325662584,Rejected
ad7219cd-3df3-428f-a39b-fe33a7376066,40,81385.01,630,Unemployed,0,13.32,79244.28,37962.97,Rent,Widowed,2,High School,Medical,24239.3,0,Fair,4,7.54,586.5322418739564,Rejected
c21b41cc-5384-418d-b131-a94dcb42222e,57,41127.82,675,Unemployed,0,37.68,58553.32,22279.91,Rent,Single,0,Bachelor's,Home,141057.51,1,Fair,25,11.18,1400.917773988899,Rejected
6dafe7b9-39ff-4faa-9d18-5de87be85af2,52,28702.43,672,Employed,23,36.47,27860.74,41623.3,Rent,Married,4,Bachelor's,Education,10542.82,4,Fair,1,14.36,948.3961570150491,Rejected
f33ab5cf-04ce-495b-bf01-9af9fa4563d9,64,18987.25,723,Self-Employed,4,28.82,14735.37,7771.25,Own,Single,0,Bachelor's,Car,36504.48,5,Fair,3,7.79,1140.3845763327574,Rejected
a59b4c33-edc9-4c90-9f98-99081c962342,50,61889.65,674,Self-Employed,25,17.91,45287.52,33015.4,Mortgage,Widowed,4,Master's,Car,33275.56,0,Fair,6,10.29,621.3350050612157,Rejected
1bcd4ff9-a856-4ede-ba36-f7c06b130187,55,91539.84,691,Self-Employed,34,20.21,21969.35,26604.06,Mortgage,Divorced,2,High School,Education,77661.53,2,Fair,1,11.45,6880.166893600243,Rejected
880af28d-32b0-4606-be45-6f341c4925c7,49,85140.18,616,Unemployed,0,47.47,27193.53,2906.06,Rent,Divorced,4,Bachelor's,Car,25102.74,0,Fair,7,14.61,478.9251040770748,Rejected
ee2eca35-0066-4d1f-8291-bbb888cd30f4,35,65484.06,673,Unemployed,0,43.16,73071.61,26869.96,Rent,Divorced,1,PhD,Car,25314.97,4,Fair,4,10.84,652.3133769957083,Rejected
972e6c66-3913-424c-b54a-830582efb33a,33,69339.54,713,Employed,1,45.7,13506.5,2654.58,Own,Divorced,5,Bachelor's,Medical,24105.5,4,Fair,2,12.96,1145.566556232071,Rejected
1abef6c3-4a0f-45db-b395-5fd3e546f1e7,50,70266.35,677,Employed,9,35.65,69337.08,21115.6,Own,Married,5,Bachelor's,Personal,6353.91,0,Fair,4,7.35,153.1861716589996,Rejected
6b061cc2-30f9-4ba8-b675-4e43e09e18da,36,45366.82,713,Employed,16,49.92,5731.42,14577.95,Own,Widowed,2,Bachelor's,Medical,4926.51,5,Fair,2,9.16,225.42817171925205,Rejected
2254a7f7-b159-41d5-930a-91ad4225585c,66,39594.88,692,Self-Employed,40,35.83,32194.54,43310.38,Mortgage,Widowed,2,Bachelor's,Car,9919.3,4,Fair,7,14.77,190.13255241004816,Rejected
784db27a-638f-488a-b458-4b2f49347716,43,41491.43,787,Unemployed,0,33.03,12139.29,46553.33,Rent,Widowed,3,Bachelor's,Car,37653.92,3,Good,5,6.73,740.8054815627,Approved
a8102b28-969f-4c05-aa84-87203c653d8e,43,48364.43,677,Employed,2,14.08,95155.76,31137.83,Mortgage,Divorced,3,PhD,Home,446681.53,5,Fair,28,14.35,5441.820267915189,Rejected
61e60cc0-3157-4f2f-bcce-b6d8233a0c3a,58,33790.76,684,Employed,15,21.0,87902.35,26202.19,Mortgage,Married,4,Master's,Medical,41985.31,0,Fair,1,9.83,3687.857015237112,Rejected
2da943e5-ffa4-472f-ac0c-f0b700fbdd96,63,92696.86,694,Employed,24,34.96,61538.45,26318.97,Own,Widowed,0,Master's,Medical,48207.39,5,Fair,2,12.01,2269.5143658938227,Rejected
4e48b7c2-ae56-43ec-9d03-fa65c25382ba,35,61788.77,639,Unemployed,0,40.34,25506.41,13137.21,Rent,Single,0,Master's,Personal,32914.14,5,Fair,4,14.13,901.5753428070523,Rejected
9d32fa28-be6a-4043-afe9-a69d1d6d8189,64,56945.56,692,Unemployed,0,46.13,51220.9,44415.23,Own,Divorced,2,Bachelor's,Personal,19731.76,2,Fair,5,9.55,414.8859891966519,Rejected
92000dd3-124a-4efe-b41e-c602f5176e1d,32,83354.42,698,Self-Employed,12,38.56,41631.09,34527.71,Own,Divorced,0,Master's,Medical,7356.8,2,Fair,2,13.53,351.5899144392889,Rejected
7949066f-225a-4caa-aad5-85c788f8d2f3,66,58126.78,714,Self-Employed,11,49.87,67371.85,11827.5,Rent,Widowed,1,High School,Home,250336.53,2,Fair,24,7.0,1796.814425023465,Rejected
3e85d8aa-1a10-476e-9246-503d6251f727,29,78277.72,784,Unemployed,0,17.81,83792.53,9003.23,Own,Married,1,PhD,Personal,31176.49,4,Good,3,6.38,953.8264210207102,Approved
c807f3d4-d840-4e5b-af0c-99806f7942f6,54,95347.67,665,Unemployed,0,15.58,95776.51,45128.97,Mortgage,Single,0,Master's,Car,23757.57,4,Fair,3,14.33,815.7904453239165,Rejected
9c38ee8d-4ed5-42b2-a7c3-7b3b32741ecf,64,44857.55,754,Unemployed,0,13.34,72740.32,22598.73,Own,Single,0,High School,Personal,45361.77,1,Good,1,3.61,3854.4721896632195,Approved
5b430e4c-27d2-4596-8231-e1eb2725e1a2,38,86072.47,729,Self-Employed,11,13.66,5216.75,308.17,Mortgage,Married,1,Master's,Car,45988.4,5,Fair,6,14.43,958.2463079801423,Rejected
38fa4dd5-e321-4ed8-ae8a-a6b32f574981,72,77706.57,659,Self-Employed,23,45.02,56431.83,44024.78,Mortgage,Married,1,PhD,Personal,26256.13,3,Fair,1,7.67,2279.97527610004,Rejected
50c0ad9f-2ba8-4c8a-97c0-28758c6cabd2,30,94249.4,621,Self-Employed,7,16.94,82725.75,12230.3,Own,Widowed,1,High School,Medical,42703.13,3,Fair,3,8.63,1350.60647363511,Rejected
213ce30a-ab0a-4f96-9829-a029f4bd8ac5,62,45868.43,651,Self-Employed,30,42.75,55964.25,37464.46,Mortgage,Married,3,PhD,Education,82772.91,3,Fair,5,12.39,1857.5920480455632,Rejected
42d43c09-3709-4621-95b6-07dccfcc79cb,50,50050.5,598,Self-Employed,27,44.53,51027.65,31746.55,Rent,Married,2,PhD,Medical,22452.48,0,Poor,1,24.41,2127.5548939737305,Rejected
a83789bc-d1a4-4e3c-9bbe-5fe77d500aa8,26,64164.75,741,Unemployed,0,36.29,9172.98,43273.89,Own,Married,1,Bachelor's,Personal,17066.08,4,Fair,1,9.45,1496.0175722952206,Rejected
ca9be0de-a8f8-4ce7-9d65-623ae09af7af,28,109018.19,714,Employed,6,42.57,12520.11,33781.69,Mortgage,Single,0,Master's,Medical,30973.25,1,Fair,5,10.25,661.9065243144048,Rejected
7a9f2f82-5315-403c-8cee-d1715ceadbac,62,53395.74,794,Employed,15,47.53,77179.18,33975.73,Rent,Married,0,Bachelor's,Car,8339.38,4,Good,4,6.71,198.576724325799,Rejected
eea457f9-5723-4b7c-85ec-6e4f363b8e10,51,74787.54,686,Unemployed,0,12.15,77255.69,43231.51,Rent,Divorced,3,High School,Medical,7077.52,2,Fair,3,11.33,232.81653643613566,Rejected
a2c61613-2201-44d2-a5e7-6d171a30f3e4,57,67676.18,684,Self-Employed,8,49.67,73363.74,37184.17,Own,Divorced,2,Bachelor's,Personal,40221.27,0,Fair,3,11.65,1329.2080380469542,Rejected
873cd401-db04-49bc-ad2b-53ecfa961093,55,63933.46,711,Unemployed,0,26.7,16394.45,47516.32,Rent,Divorced,3,High School,Home,376032.68,0,Fair,21,13.89,4605.976529317324,Rejected
559393b4-49d5-47af-93a7-2a27d9b8fc90,44,75562.97,781,Unemployed,0,31.9,18842.94,49037.78,Mortgage,Widowed,0,High School,Medical,46288.02,1,Good,5,4.02,852.8821776281749,Approved
49db89fa-bd35-41bf-9e46-33c672dc15f9,70,59106.62,711,Retired,0,12.49,23511.53,30233.47,Mortgage,Married,1,High School,Education,63515.63,1,Fair,2,14.75,3072.1210504430373,Rejected
c69f3d2d-1b3b-4332-b77d-14d93b55759f,23,60425.93,754,Unemployed,0,41.06,78751.0,40618.3,Mortgage,Married,1,Bachelor's,Home,314812.2,3,Good,19,6.17,2347.874996815297,Rejected
d418aee9-b006-4675-8cdc-8196d296220f,43,50339.77,735,Employed,25,14.83,81393.48,40052.69,Own,Married,2,Master's,Car,25339.83,4,Fair,5,10.19,540.7685229506561,Rejected
2669a8a9-ce03-4061-b51f-a0d7a251f961,55,82010.49,633,Unemployed,0,35.11,13696.57,29542.87,Rent,Divorced,3,High School,Personal,15995.0,1,Fair,3,13.09,539.6284007245575,Rejected
3c787ced-24b7-496d-a52d-b3be3f5d8595,19,46008.62,770,Unemployed,0,40.11,86645.88,9747.69,Mortgage,Divorced,0,PhD,Car,33459.99,3,Good,5,5.75,642.9928721648574,Rejected
b18183c1-e9f2-4c08-b0df-7ba408dd315e,50,58693.2,752,Self-Employed,17,32.77,31083.53,34119.65,Rent,Married,5,Master's,Education,79844.97,5,Good,4,5.82,1868.5792345595564,Approved
a6b5bc34-0625-45b0-bd0d-716ff0601729,32,73936.46,749,Self-Employed,13,41.44,69491.62,11374.42,Own,Married,2,Master's,Medical,38890.79,4,Fair,5,13.87,902.3016783904915,Rejected
1210e68f-14d7-4e4b-bcf3-916d9b00ed7d,73,76229.47,672,Retired,0,42.04,87881.63,38681.84,Rent,Divorced,4,High School,Personal,27377.26,3,Fair,2,12.81,1299.122914558225,Rejected
53d4fe5a-895c-415c-91ea-877251708c66,68,45547.77,809,Retired,0,41.12,29328.18,45914.35,Own,Widowed,1,High School,Education,98572.05,5,Good,3,3.96,2908.4860808224234,Rejected
33d6d625-b711-42b8-b970-52b5ba082814,58,55297.83,739,Self-Employed,25,46.45,89689.54,24908.31,Own,Widowed,5,PhD,Education,15356.51,4,Fair,2,14.52,741.0883400591065,Rejected
21dfe926-c1d3-416e-a71d-55c1df6d3b0b,50,53580.9,808,Employed,6,12.72,31879.28,33989.7,Own,Divorced,0,High School,Personal,43849.6,0,Good,2,6.69,1957.1030258068458,Approved
733f7b96-1e23-47b6-b387-d67865b922f7,47,62780.33,729,Self-Employed,28,10.26,18851.96,15872.95,Mortgage,Married,4,Master's,Education,53840.32,0,Fair,2,12.6,2549.562958831299,Rejected
5541950a-09c1-4d1f-a169-67fcf8cb0b11,44,106587.05,711,Self-Employed,4,46.13,63673.28,41555.08,Rent,Married,1,High School,Home,321641.48,2,Fair,30,12.93,3540.4068217829454,Rejected
934f21a2-9915-4412-aa2f-8212d6d394e9,43,77053.65,667,Self-Employed,3,22.12,76866.6,1964.41,Own,Married,5,High School,Education,86436.12,0,Fair,4,8.65,2136.630233104435,Rejected
18b326d4-18ae-4284-82f7-46337cb00701,70,33615.09,701,Retired,0,43.46,53743.13,4417.35,Own,Married,4,High School,Medical,40296.72,3,Fair,4,14.76,1116.5915699065329,Rejected
280412ea-5dc4-479a-88d2-7ae0ba5fee90,75,67603.9,712,Self-Employed,40,29.26,29169.73,17570.95,Mortgage,Single,0,High School,Medical,4718.74,5,Fair,2,13.03,224.40399836762853,Rejected
9e7cd422-5e93-49d6-ab66-d74a75dc1e28,39,47275.11,652,Employed,19,43.76,59111.95,26857.64,Rent,Divorced,5,Master's,Education,96848.29,1,Fair,3,10.56,3150.5467986406043,Rejected
4b2e46e4-82c2-43c2-b30c-45145a41c138,37,37071.83,767,Self-Employed,6,20.24,90454.65,14156.01,Mortgage,Single,0,Master's,Education,35962.61,3,Good,5,4.02,662.6308303961323,Approved
54b1ad15-b40b-45b9-94ec-e6bb4191369d,75,64701.48,684,Retired,0,45.04,46173.63,1110.15,Rent,Married,2,Bachelor's,Home,398201.84,4,Fair,22,8.17,3253.6022403103584,Rejected
5520993d-948a-49a8-b42a-322c5777b3fc,43,40390.48,755,Self-Employed,6,14.24,4569.61,44761.54,Mortgage,Widowed,2,High School,Personal,33147.5,0,Good,2,6.45,1475.8479009658838,Approved
9c6d403d-3d0c-4e00-898b-3217d55f187b,70,74176.41,738,Retired,0,12.3,11441.31,32891.54,Own,Married,0,High School,Car,11779.45,1,Fair,6,12.55,233.67347529845367,Rejected
3a21d6a6-2b36-42ac-b0a5-6e8039f327db,74,8255.51,674,Retired,0,44.78,3943.02,3070.46,Own,Single,0,High School,Education,99245.15,5,Fair,3,7.65,3093.9829025530407,Rejected
984d6d8a-43b6-44fe-9dde-121650dcfe85,18,98461.41,627,Unemployed,0,35.79,62507.07,13330.65,Own,Widowed,0,Bachelor's,Car,37500.11,2,Fair,4,12.62,998.9758059337289,Rejected
249f21ce-8bf8-45c3-8c71-08e22a0b616c,49,40131.79,640,Self-Employed,13,12.09,29014.91,15450.53,Mortgage,Widowed,4,Bachelor's,Medical,6008.61,0,Fair,1,9.69,527.3863611085147,Rejected
47300d12-3b7c-4968-a992-0365afda6950,66,82659.81,695,Retired,0,12.07,28480.28,1486.63,Mortgage,Divorced,2,Bachelor's,Medical,18707.87,3,Fair,3,9.88,602.5969037578179,Rejected
af6c9d05-a310-4e08-90f1-430827f1ae09,65,95655.72,649,Self-Employed,10,34.51,81171.29,25306.03,Own,Married,0,Master's,Education,10678.46,0,Fair,5,9.56,224.58077299402586,Rejected
